train_number,from_route,from_station,from_station_name,to_route,to_station,to_station_name,time,arrival,departure
714,San Joaquins,WAC,"Wasco, CA",San Joaquins,BFD,"Bakersfield, CA",2400,2024-03-10 01:16:00+00:00,2024-03-10 01:17:00+00:00
714,San Joaquins,BFD,"Bakersfield, CA",San Joaquins,None,None,0,2024-03-10 01:57:00+00:00,2024-03-10 01:57:00+00:00
21,Texas Eagle,CHI,"Chicago, IL",Texas Eagle,JOL,"Joliet, IL",4020,2024-03-09 19:55:00+00:00,2024-03-09 19:55:00+00:00
21,Texas Eagle,JOL,"Joliet, IL",Texas Eagle,PON,"Pontiac, IL",3060,2024-03-09 21:02:00+00:00,2024-03-09 21:05:00+00:00
21,Texas Eagle,PON,"Pontiac, IL",Texas Eagle,BNL,"Bloomington-Normal, IL",300,2024-03-09 21:56:00+00:00,2024-03-09 21:57:00+00:00
21,Texas Eagle,BNL,"Bloomington-Normal, IL",Texas Eagle,LCN,"Lincoln, IL",3000,2024-03-09 22:02:00+00:00,2024-03-09 22:07:00+00:00
21,Texas Eagle,LCN,"Lincoln, IL",Texas Eagle,SPI,"Springfield, IL",480,2024-03-09 22:57:00+00:00,2024-03-09 22:58:00+00:00
21,Texas Eagle,SPI,"Springfield, IL",Texas Eagle,CRV,"Carlinville, IL",3180,2024-03-09 23:06:00+00:00,2024-03-09 23:11:00+00:00
21,Texas Eagle,CRV,"Carlinville, IL",Texas Eagle,ALN,"Alton, IL",180,2024-03-10 00:04:00+00:00,2024-03-10 00:05:00+00:00
21,Texas Eagle,ALN,"Alton, IL",Texas Eagle,STL,"St. Louis, MO",3600,2024-03-10 00:08:00+00:00,2024-03-10 00:11:00+00:00
21,Texas Eagle,STL,"St. Louis, MO",Texas Eagle,ACD,"Arcadia, MO",7500,2024-03-10 01:11:00+00:00,2024-03-10 01:55:00+00:00
21,Texas Eagle,ACD,"Arcadia, MO",Texas Eagle,PBF,"Poplar Bluff, MO",6000,2024-03-10 04:00:00+00:00,2024-03-10 04:02:00+00:00
21,Texas Eagle,PBF,"Poplar Bluff, MO",Texas Eagle,WNR,"Walnut Ridge, AR",3360,2024-03-10 05:42:00+00:00,2024-03-10 05:43:00+00:00
21,Texas Eagle,WNR,"Walnut Ridge, AR",Texas Eagle,LRK,"Little Rock, AR",8520,2024-03-10 06:39:00+00:00,2024-03-10 06:40:00+00:00
21,Texas Eagle,LRK,"Little Rock, AR",Texas Eagle,MVN,"Malvern, AR",2700,2024-03-10 09:02:00+00:00,2024-03-10 09:10:00+00:00
21,Texas Eagle,MVN,"Malvern, AR",Texas Eagle,ARK,"Arkadelphia, AR",1440,2024-03-10 09:55:00+00:00,2024-03-10 09:56:00+00:00
21,Texas Eagle,ARK,"Arkadelphia, AR",Texas Eagle,HOP,"Hope, AR",2880,2024-03-10 10:20:00+00:00,2024-03-10 10:21:00+00:00
21,Texas Eagle,HOP,"Hope, AR",Texas Eagle,TXA,"Texarkana, AR",2880,2024-03-10 11:09:00+00:00,2024-03-10 11:10:00+00:00
21,Texas Eagle,TXA,"Texarkana, AR",Texas Eagle,MHL,"Marshall, TX",5880,2024-03-10 11:58:00+00:00,2024-03-10 12:02:00+00:00
21,Texas Eagle,MHL,"Marshall, TX",Texas Eagle,LVW,"Longview, TX",2280,2024-03-10 13:40:00+00:00,2024-03-10 13:50:00+00:00
21,Texas Eagle,LVW,"Longview, TX",Texas Eagle,MIN,"Mineola, TX",3240,2024-03-10 14:28:00+00:00,2024-03-10 14:31:00+00:00
21,Texas Eagle,MIN,"Mineola, TX",Texas Eagle,DAL,"Dallas, TX",7320,2024-03-10 15:25:00+00:00,2024-03-10 15:28:00+00:00
21,Texas Eagle,DAL,"Dallas, TX",Texas Eagle,FTW,"Fort Worth, TX",5700,2024-03-10 17:30:00+00:00,2024-03-10 17:50:00+00:00
21,Texas Eagle,FTW,"Fort Worth, TX",Texas Eagle,CBR,"Cleburne, TX",2520,2024-03-10 19:25:00+00:00,2024-03-10 20:10:00+00:00
21,Texas Eagle,CBR,"Cleburne, TX",Texas Eagle,MCG,"McGregor, TX",4020,2024-03-10 20:52:00+00:00,2024-03-10 20:53:00+00:00
21,Texas Eagle,MCG,"McGregor, TX",Texas Eagle,TPL,"Temple, TX",2520,2024-03-10 22:00:00+00:00,2024-03-10 22:01:00+00:00
21,Texas Eagle,TPL,"Temple, TX",Texas Eagle,TAY,"Taylor, TX",3120,2024-03-10 22:43:00+00:00,2024-03-10 22:44:00+00:00
21,Texas Eagle,TAY,"Taylor, TX",Texas Eagle,AUS,"Austin, TX",2700,2024-03-10 23:36:00+00:00,2024-03-10 23:37:00+00:00
21,Texas Eagle,AUS,"Austin, TX",Texas Eagle,SMC,"San Marcos, TX",2520,2024-03-11 00:22:00+00:00,2024-03-11 00:30:00+00:00
21,Texas Eagle,SMC,"San Marcos, TX",Texas Eagle,SAS,"San Antonio, TX",9720,2024-03-11 01:12:00+00:00,2024-03-11 01:13:00+00:00
21,Texas Eagle,SAS,"San Antonio, TX",Texas Eagle,None,None,0,2024-03-11 03:55:00+00:00,2024-03-11 03:55:00+00:00
464,Northeast Regional,NHV,"New Haven, CT",Northeast Regional,STS,"New Haven, CT",120,2024-03-09 20:14:00+00:00,2024-03-09 20:14:00+00:00
464,Northeast Regional,STS,"New Haven, CT",Northeast Regional,WFD,"Wallingford, CT",900,2024-03-09 20:16:00+00:00,2024-03-09 20:17:00+00:00
464,Northeast Regional,WFD,"Wallingford, CT",Northeast Regional,MDN,"Meriden, CT",420,2024-03-09 20:32:00+00:00,2024-03-09 20:33:00+00:00
464,Northeast Regional,MDN,"Meriden, CT",Northeast Regional,BER,"Berlin, CT",480,2024-03-09 20:40:00+00:00,2024-03-09 20:42:00+00:00
464,Northeast Regional,BER,"Berlin, CT",Northeast Regional,HFD,"Hartford, CT",-360,2024-03-09 20:50:00+00:00,2024-03-09 20:50:00+00:00
464,Northeast Regional,HFD,"Hartford, CT",Northeast Regional,WND,"Windsor, CT",1500,2024-03-09 20:44:00+00:00,2024-03-09 20:47:00+00:00
464,Northeast Regional,WND,"Windsor, CT",Northeast Regional,WNL,"Windsor Locks, CT",360,2024-03-09 21:12:00+00:00,2024-03-09 21:13:00+00:00
464,Northeast Regional,WNL,"Windsor Locks, CT",Northeast Regional,SPG,"Springfield, MA",300,2024-03-09 21:19:00+00:00,2024-03-09 21:19:00+00:00
464,Northeast Regional,SPG,"Springfield, MA",Northeast Regional,None,None,0,2024-03-09 21:24:00+00:00,2024-03-09 21:24:00+00:00
1005,California Zephyr,CHI,"Chicago, IL",California Zephyr,NPV,"Naperville, IL",1740,2024-03-09 20:00:00+00:00,2024-03-09 20:00:00+00:00
1005,California Zephyr,NPV,"Naperville, IL",California Zephyr,PCT,"Princeton, IL",4200,2024-03-09 20:29:00+00:00,2024-03-09 20:34:00+00:00
1005,California Zephyr,PCT,"Princeton, IL",California Zephyr,GBB,"Galesburg, IL",3240,2024-03-09 21:44:00+00:00,2024-03-09 21:44:00+00:00
1005,California Zephyr,GBB,"Galesburg, IL",California Zephyr,BRL,"Burlington, IA",2820,2024-03-09 22:38:00+00:00,2024-03-09 22:38:00+00:00
1005,California Zephyr,BRL,"Burlington, IA",California Zephyr,MTP,"Mount Pleasant, IA",2040,2024-03-09 23:25:00+00:00,2024-03-09 23:25:00+00:00
1005,California Zephyr,MTP,"Mount Pleasant, IA",California Zephyr,OTM,"Ottumwa, IA",3240,2024-03-09 23:59:00+00:00,2024-03-09 23:59:00+00:00
1005,California Zephyr,OTM,"Ottumwa, IA",California Zephyr,OSC,"Osceola, IA",4560,2024-03-10 00:53:00+00:00,2024-03-10 00:53:00+00:00
1005,California Zephyr,OSC,"Osceola, IA",California Zephyr,CRN,"Creston, IA",1920,2024-03-10 02:09:00+00:00,2024-03-10 02:09:00+00:00
1005,California Zephyr,CRN,"Creston, IA",California Zephyr,OMA,"Omaha, NE",8040,2024-03-10 02:41:00+00:00,2024-03-10 02:41:00+00:00
1005,California Zephyr,OMA,"Omaha, NE",California Zephyr,LNK,"Lincoln, NE",3780,2024-03-10 04:55:00+00:00,2024-03-10 05:05:00+00:00
1005,California Zephyr,LNK,"Lincoln, NE",California Zephyr,HAS,"Hastings, NE",5580,2024-03-10 06:08:00+00:00,2024-03-10 06:14:00+00:00
1005,California Zephyr,HAS,"Hastings, NE",California Zephyr,HLD,"Holdrege, NE",2820,2024-03-10 07:47:00+00:00,2024-03-10 07:47:00+00:00
1005,California Zephyr,HLD,"Holdrege, NE",California Zephyr,MCK,"McCook, NE",4140,2024-03-10 08:34:00+00:00,2024-03-10 08:34:00+00:00
1005,California Zephyr,MCK,"McCook, NE",California Zephyr,FMG,"Fort Morgan, CO",8520,2024-03-10 09:43:00+00:00,2024-03-10 09:43:00+00:00
1005,California Zephyr,FMG,"Fort Morgan, CO",California Zephyr,DEN,"Denver, CO",7800,2024-03-10 12:05:00+00:00,2024-03-10 12:05:00+00:00
1005,California Zephyr,DEN,"Denver, CO",California Zephyr,WIP,"Fraser-Winter Park, CO",7320,2024-03-10 14:15:00+00:00,2024-03-10 15:05:00+00:00
1005,California Zephyr,WIP,"Fraser-Winter Park, CO",California Zephyr,GRA,"Granby, CO",1800,2024-03-10 17:07:00+00:00,2024-03-10 17:07:00+00:00
1005,California Zephyr,GRA,"Granby, CO",California Zephyr,GSC,"Glenwood Springs, CO",11340,2024-03-10 17:37:00+00:00,2024-03-10 17:37:00+00:00
1005,California Zephyr,GSC,"Glenwood Springs, CO",California Zephyr,GJT,"Grand Junction, CO",7440,2024-03-10 20:46:00+00:00,2024-03-10 20:53:00+00:00
1005,California Zephyr,GJT,"Grand Junction, CO",California Zephyr,GRI,"Green River, UT",6480,2024-03-10 22:57:00+00:00,2024-03-10 23:10:00+00:00
1005,California Zephyr,GRI,"Green River, UT",California Zephyr,HER,"Helper, UT",4920,2024-03-11 00:58:00+00:00,2024-03-11 00:58:00+00:00
1005,California Zephyr,HER,"Helper, UT",California Zephyr,PRO,"Provo, UT",7560,2024-03-11 02:20:00+00:00,2024-03-11 02:20:00+00:00
1005,California Zephyr,PRO,"Provo, UT",California Zephyr,SLC,"Salt Lake City, UT",5940,2024-03-11 04:26:00+00:00,2024-03-11 04:26:00+00:00
1005,California Zephyr,SLC,"Salt Lake City, UT",California Zephyr,ELK,"Elko, NV",16260,2024-03-11 06:05:00+00:00,2024-03-11 06:30:00+00:00
1005,California Zephyr,ELK,"Elko, NV",California Zephyr,WNN,"Winnemucca, NV",9420,2024-03-11 11:01:00+00:00,2024-03-11 11:03:00+00:00
1005,California Zephyr,WNN,"Winnemucca, NV",California Zephyr,RNO,"Reno, NV",9900,2024-03-11 13:40:00+00:00,2024-03-11 13:40:00+00:00
1005,California Zephyr,RNO,"Reno, NV",California Zephyr,TRU,"Truckee, CA",3660,2024-03-11 16:25:00+00:00,2024-03-11 16:36:00+00:00
1005,California Zephyr,TRU,"Truckee, CA",California Zephyr,COX,"Colfax, CA",7860,2024-03-11 17:37:00+00:00,2024-03-11 17:37:00+00:00
1005,California Zephyr,COX,"Colfax, CA",California Zephyr,RSV,"Roseville, CA",4020,2024-03-11 19:48:00+00:00,2024-03-11 19:48:00+00:00
1005,California Zephyr,RSV,"Roseville, CA",California Zephyr,SAC,"Sacramento, CA",4560,2024-03-11 20:55:00+00:00,2024-03-11 20:57:00+00:00
1005,California Zephyr,SAC,"Sacramento, CA",California Zephyr,DAV,"Davis, CA",1140,2024-03-11 22:13:00+00:00,2024-03-11 22:25:00+00:00
1005,California Zephyr,DAV,"Davis, CA",California Zephyr,MTZ,"Martinez, CA",2400,2024-03-11 22:44:00+00:00,2024-03-11 22:46:00+00:00
1005,California Zephyr,MTZ,"Martinez, CA",California Zephyr,RIC,"Richmond, CA",1620,2024-03-11 23:26:00+00:00,2024-03-11 23:32:00+00:00
1005,California Zephyr,RIC,"Richmond, CA",California Zephyr,EMY,"Emeryville, CA",660,2024-03-11 23:59:00+00:00,2024-03-11 23:59:00+00:00
1005,California Zephyr,EMY,"Emeryville, CA",California Zephyr,None,None,0,2024-03-12 00:10:00+00:00,2024-03-12 00:10:00+00:00
2218,Acela,WAS,"Washington, DC",Acela,BWI,"BWI Marshall Airport, MD",1080,2024-03-09 20:02:00+00:00,2024-03-09 20:02:00+00:00
2218,Acela,BWI,"BWI Marshall Airport, MD",Acela,BAL,"Baltimore, MD",660,2024-03-09 20:20:00+00:00,2024-03-09 20:21:00+00:00
2218,Acela,BAL,"Baltimore, MD",Acela,WIL,"Wilmington, DE",2520,2024-03-09 20:32:00+00:00,2024-03-09 20:34:00+00:00
2218,Acela,WIL,"Wilmington, DE",Acela,PHL,"Philadelphia, PA",1080,2024-03-09 21:16:00+00:00,2024-03-09 21:17:00+00:00
2218,Acela,PHL,"Philadelphia, PA",Acela,MET,"Metropark, NJ",2580,2024-03-09 21:35:00+00:00,2024-03-09 21:38:00+00:00
2218,Acela,MET,"Metropark, NJ",Acela,NWK,"Newark, NJ",720,2024-03-09 22:21:00+00:00,2024-03-09 22:22:00+00:00
2218,Acela,NWK,"Newark, NJ",Acela,NYP,"New York, NY",1200,2024-03-09 22:34:00+00:00,2024-03-09 22:34:00+00:00
2218,Acela,NYP,"New York, NY",Acela,None,None,0,2024-03-09 22:54:00+00:00,2024-03-09 22:54:00+00:00
165,Northeast Regional,BOS,"Boston, MA",Northeast Regional,BBY,"Boston, MA",0,,
165,Northeast Regional,BBY,"Boston, MA",Northeast Regional,RTE,"Route 128, MA",540,2024-03-09 20:14:00+00:00,2024-03-09 20:16:00+00:00
165,Northeast Regional,RTE,"Route 128, MA",Northeast Regional,PVD,"Providence, RI",1320,2024-03-09 20:25:00+00:00,2024-03-09 20:26:00+00:00
165,Northeast Regional,PVD,"Providence, RI",Northeast Regional,KIN,"Kingston, RI",1200,2024-03-09 20:48:00+00:00,2024-03-09 20:50:00+00:00
165,Northeast Regional,KIN,"Kingston, RI",Northeast Regional,WLY,"Westerly, RI",780,2024-03-09 21:10:00+00:00,2024-03-09 21:12:00+00:00
165,Northeast Regional,WLY,"Westerly, RI",Northeast Regional,MYS,"Mystic, CT",480,2024-03-09 21:25:00+00:00,2024-03-09 21:26:00+00:00
165,Northeast Regional,MYS,"Mystic, CT",Northeast Regional,NLC,"New London, CT",720,2024-03-09 21:34:00+00:00,2024-03-09 21:35:00+00:00
165,Northeast Regional,NLC,"New London, CT",Northeast Regional,OSB,"Old Saybrook, CT",1020,2024-03-09 21:47:00+00:00,2024-03-09 21:48:00+00:00
165,Northeast Regional,OSB,"Old Saybrook, CT",Northeast Regional,NHV,"New Haven, CT",1620,2024-03-09 22:05:00+00:00,2024-03-09 22:06:00+00:00
165,Northeast Regional,NHV,"New Haven, CT",Northeast Regional,BRP,"Bridgeport, CT",1260,2024-03-09 22:33:00+00:00,2024-03-09 22:35:00+00:00
165,Northeast Regional,BRP,"Bridgeport, CT",Northeast Regional,STM,"Stamford, CT",1560,2024-03-09 22:56:00+00:00,2024-03-09 22:57:00+00:00
165,Northeast Regional,STM,"Stamford, CT",Northeast Regional,NRO,"New Rochelle, NY",1320,2024-03-09 23:23:00+00:00,2024-03-09 23:25:00+00:00
165,Northeast Regional,NRO,"New Rochelle, NY",Northeast Regional,NYP,"New York, NY",2760,2024-03-09 23:47:00+00:00,2024-03-09 23:48:00+00:00
165,Northeast Regional,NYP,"New York, NY",Northeast Regional,NWK,"Newark, NJ",960,2024-03-10 00:34:00+00:00,2024-03-10 01:01:00+00:00
165,Northeast Regional,NWK,"Newark, NJ",Northeast Regional,EWR,"Newark, NJ",240,2024-03-10 01:17:00+00:00,2024-03-10 01:18:00+00:00
165,Northeast Regional,EWR,"Newark, NJ",Northeast Regional,MET,"Metropark, NJ",840,2024-03-10 01:22:00+00:00,2024-03-10 01:23:00+00:00
165,Northeast Regional,MET,"Metropark, NJ",Northeast Regional,NBK,"New Brunswick, NJ",420,2024-03-10 01:37:00+00:00,2024-03-10 01:38:00+00:00
165,Northeast Regional,NBK,"New Brunswick, NJ",Northeast Regional,PJC,"Princeton Junction, NJ",780,2024-03-10 01:45:00+00:00,2024-03-10 01:46:00+00:00
165,Northeast Regional,PJC,"Princeton Junction, NJ",Northeast Regional,TRE,"Trenton, NJ",420,2024-03-10 01:59:00+00:00,2024-03-10 02:00:00+00:00
165,Northeast Regional,TRE,"Trenton, NJ",Northeast Regional,PHL,"Philadelphia, PA",1680,2024-03-10 02:07:00+00:00,2024-03-10 02:08:00+00:00
165,Northeast Regional,PHL,"Philadelphia, PA",Northeast Regional,WIL,"Wilmington, DE",1260,2024-03-10 02:36:00+00:00,2024-03-10 02:40:00+00:00
165,Northeast Regional,WIL,"Wilmington, DE",Northeast Regional,BAL,"Baltimore, MD",2760,2024-03-10 03:01:00+00:00,2024-03-10 03:03:00+00:00
165,Northeast Regional,BAL,"Baltimore, MD",Northeast Regional,BWI,"BWI Marshall Airport, MD",840,2024-03-10 03:49:00+00:00,2024-03-10 03:52:00+00:00
165,Northeast Regional,BWI,"BWI Marshall Airport, MD",Northeast Regional,NCR,"New Carrollton, MD",1020,2024-03-10 04:06:00+00:00,2024-03-10 04:08:00+00:00
165,Northeast Regional,NCR,"New Carrollton, MD",Northeast Regional,WAS,"Washington, DC",1020,2024-03-10 04:25:00+00:00,2024-03-10 04:26:00+00:00
165,Northeast Regional,WAS,"Washington, DC",Northeast Regional,None,None,0,2024-03-10 04:43:00+00:00,2024-03-10 04:43:00+00:00
715,San Joaquins,BFD,"Bakersfield, CA",San Joaquins,WAC,"Wasco, CA",1560,2024-03-09 20:12:00+00:00,2024-03-09 20:12:00+00:00
715,San Joaquins,WAC,"Wasco, CA",San Joaquins,COC,"Corcoran, CA",2340,2024-03-09 20:38:00+00:00,2024-03-09 20:39:00+00:00
715,San Joaquins,COC,"Corcoran, CA",San Joaquins,HNF,"Hanford, CA",1020,2024-03-09 21:18:00+00:00,2024-03-09 21:19:00+00:00
715,San Joaquins,HNF,"Hanford, CA",San Joaquins,FNO,"Fresno, CA",1980,2024-03-09 21:36:00+00:00,2024-03-09 21:39:00+00:00
715,San Joaquins,FNO,"Fresno, CA",San Joaquins,MDR,"Madera, CA",1500,2024-03-09 22:12:00+00:00,2024-03-09 22:16:00+00:00
715,San Joaquins,MDR,"Madera, CA",San Joaquins,MCD,"Merced, CA",1860,2024-03-09 22:41:00+00:00,2024-03-09 22:42:00+00:00
715,San Joaquins,MCD,"Merced, CA",San Joaquins,TRK,"Turlock-Denair, CA",1260,2024-03-09 23:13:00+00:00,2024-03-09 23:23:00+00:00
715,San Joaquins,TRK,"Turlock-Denair, CA",San Joaquins,MOD,"Modesto, CA",960,2024-03-09 23:44:00+00:00,2024-03-09 23:45:00+00:00
715,San Joaquins,MOD,"Modesto, CA",San Joaquins,SKN,"Stockton, CA",1980,2024-03-10 00:01:00+00:00,2024-03-10 00:03:00+00:00
715,San Joaquins,SKN,"Stockton, CA",San Joaquins,ACA,"Antioch-Pittsburg, CA",1680,2024-03-10 00:36:00+00:00,2024-03-10 00:40:00+00:00
715,San Joaquins,ACA,"Antioch-Pittsburg, CA",San Joaquins,MTZ,"Martinez, CA",1200,2024-03-10 01:08:00+00:00,2024-03-10 01:09:00+00:00
715,San Joaquins,MTZ,"Martinez, CA",San Joaquins,RIC,"Richmond, CA",1380,2024-03-10 01:29:00+00:00,2024-03-10 01:32:00+00:00
715,San Joaquins,RIC,"Richmond, CA",San Joaquins,EMY,"Emeryville, CA",720,2024-03-10 01:55:00+00:00,2024-03-10 01:56:00+00:00
715,San Joaquins,EMY,"Emeryville, CA",San Joaquins,OKJ,"Oakland, CA",1140,2024-03-10 02:08:00+00:00,2024-03-10 02:09:00+00:00
715,San Joaquins,OKJ,"Oakland, CA",San Joaquins,None,None,0,2024-03-10 02:28:00+00:00,2024-03-10 02:28:00+00:00
1770,Pacific Surfliner,OSD,"Oceanside, CA",Pacific Surfliner,SOL,"Solana Beach, CA",-1560,2024-03-09 21:14:00+00:00,2024-03-09 21:14:00+00:00
1770,Pacific Surfliner,SOL,"Solana Beach, CA",Pacific Surfliner,OLT,"San Diego, CA",0,2024-03-09 20:48:00+00:00,2024-03-09 20:49:00+00:00
1770,Pacific Surfliner,OLT,"San Diego, CA",Pacific Surfliner,SAN,"San Diego, CA",0,,
1770,Pacific Surfliner,SAN,"San Diego, CA",Pacific Surfliner,None,None,0,2024-03-09 21:34:00+00:00,2024-03-09 21:34:00+00:00
49,Lake Shore Limited,NYP,"New York, NY",Lake Shore Limited,CRT,"Croton-Harmon, NY",1860,2024-03-09 20:52:00+00:00,2024-03-09 20:52:00+00:00
49,Lake Shore Limited,CRT,"Croton-Harmon, NY",Lake Shore Limited,POU,"Poughkeepsie, NY",2460,2024-03-09 21:23:00+00:00,2024-03-09 21:26:00+00:00
49,Lake Shore Limited,POU,"Poughkeepsie, NY",Lake Shore Limited,RHI,"Rhinecliff, NY",840,2024-03-09 22:07:00+00:00,2024-03-09 22:10:00+00:00
49,Lake Shore Limited,RHI,"Rhinecliff, NY",Lake Shore Limited,ALB,"Albany-Rensselaer, NY",3180,2024-03-09 22:24:00+00:00,2024-03-09 22:27:00+00:00
49,Lake Shore Limited,ALB,"Albany-Rensselaer, NY",Lake Shore Limited,SDY,"Schenectady, NY",1320,2024-03-09 23:20:00+00:00,2024-03-10 00:05:00+00:00
49,Lake Shore Limited,SDY,"Schenectady, NY",Lake Shore Limited,UCA,"Utica, NY",4320,2024-03-10 00:27:00+00:00,2024-03-10 00:33:00+00:00
49,Lake Shore Limited,UCA,"Utica, NY",Lake Shore Limited,SYR,"Syracuse, NY",3660,2024-03-10 01:45:00+00:00,2024-03-10 01:50:00+00:00
49,Lake Shore Limited,SYR,"Syracuse, NY",Lake Shore Limited,ROC,"Rochester, NY",4680,2024-03-10 02:51:00+00:00,2024-03-10 03:05:00+00:00
49,Lake Shore Limited,ROC,"Rochester, NY",Lake Shore Limited,BUF,"Buffalo, NY",3600,2024-03-10 04:23:00+00:00,2024-03-10 04:29:00+00:00
49,Lake Shore Limited,BUF,"Buffalo, NY",Lake Shore Limited,ERI,"Erie, PA",5460,2024-03-10 05:29:00+00:00,2024-03-10 05:39:00+00:00
49,Lake Shore Limited,ERI,"Erie, PA",Lake Shore Limited,CLE,"Cleveland, OH",5820,2024-03-10 07:10:00+00:00,2024-03-10 07:16:00+00:00
49,Lake Shore Limited,CLE,"Cleveland, OH",Lake Shore Limited,ELY,"Elyria, OH",1740,2024-03-10 08:53:00+00:00,2024-03-10 09:03:00+00:00
49,Lake Shore Limited,ELY,"Elyria, OH",Lake Shore Limited,SKY,"Sandusky, OH",1980,2024-03-10 09:32:00+00:00,2024-03-10 09:36:00+00:00
49,Lake Shore Limited,SKY,"Sandusky, OH",Lake Shore Limited,TOL,"Toledo, OH",3600,2024-03-10 10:09:00+00:00,2024-03-10 10:13:00+00:00
49,Lake Shore Limited,TOL,"Toledo, OH",Lake Shore Limited,BYN,"Bryan, OH",3000,2024-03-10 11:13:00+00:00,2024-03-10 11:33:00+00:00
49,Lake Shore Limited,BYN,"Bryan, OH",Lake Shore Limited,WTI,"Waterloo, IN",1620,2024-03-10 12:23:00+00:00,2024-03-10 12:24:00+00:00
49,Lake Shore Limited,WTI,"Waterloo, IN",Lake Shore Limited,EKH,"Elkhart, IN",2940,2024-03-10 12:51:00+00:00,2024-03-10 12:54:00+00:00
49,Lake Shore Limited,EKH,"Elkhart, IN",Lake Shore Limited,SOB,"South Bend, IN",1200,2024-03-10 13:43:00+00:00,2024-03-10 13:44:00+00:00
49,Lake Shore Limited,SOB,"South Bend, IN",Lake Shore Limited,CHI,"Chicago, IL",7500,2024-03-10 14:04:00+00:00,2024-03-10 14:07:00+00:00
49,Lake Shore Limited,CHI,"Chicago, IL",Lake Shore Limited,None,None,0,2024-03-10 16:12:00+00:00,2024-03-10 16:12:00+00:00
1003,Southwest Chief,CHI,"Chicago, IL",Southwest Chief,NPV,"Naperville, IL",1800,2024-03-09 20:50:00+00:00,2024-03-09 20:50:00+00:00
1003,Southwest Chief,NPV,"Naperville, IL",Southwest Chief,MDT,"Mendota, IL",2880,2024-03-09 21:20:00+00:00,2024-03-09 21:23:00+00:00
1003,Southwest Chief,MDT,"Mendota, IL",Southwest Chief,PCT,"Princeton, IL",1200,2024-03-09 22:11:00+00:00,2024-03-09 22:12:00+00:00
1003,Southwest Chief,PCT,"Princeton, IL",Southwest Chief,GBB,"Galesburg, IL",2940,2024-03-09 22:32:00+00:00,2024-03-09 22:34:00+00:00
1003,Southwest Chief,GBB,"Galesburg, IL",Southwest Chief,FMD,"Fort Madison, IA",3540,2024-03-09 23:23:00+00:00,2024-03-09 23:26:00+00:00
1003,Southwest Chief,FMD,"Fort Madison, IA",Southwest Chief,LAP,"La Plata, MO",4020,2024-03-10 00:25:00+00:00,2024-03-10 00:30:00+00:00
1003,Southwest Chief,LAP,"La Plata, MO",Southwest Chief,KCY,"Kansas City, MO",8460,2024-03-10 01:37:00+00:00,2024-03-10 01:39:00+00:00
1003,Southwest Chief,KCY,"Kansas City, MO",Southwest Chief,LRC,"Lawrence, KS",3900,2024-03-10 04:00:00+00:00,2024-03-10 04:42:00+00:00
1003,Southwest Chief,LRC,"Lawrence, KS",Southwest Chief,TOP,"Topeka, KS",2220,2024-03-10 05:47:00+00:00,2024-03-10 05:49:00+00:00
1003,Southwest Chief,TOP,"Topeka, KS",Southwest Chief,NEW,"Newton, KS",7920,2024-03-10 06:26:00+00:00,2024-03-10 06:29:00+00:00
1003,Southwest Chief,NEW,"Newton, KS",Southwest Chief,HUT,"Hutchinson, KS",1980,2024-03-10 08:41:00+00:00,2024-03-10 08:45:00+00:00
1003,Southwest Chief,HUT,"Hutchinson, KS",Southwest Chief,DDG,"Dodge City, KS",6780,2024-03-10 09:18:00+00:00,2024-03-10 09:20:00+00:00
1003,Southwest Chief,DDG,"Dodge City, KS",Southwest Chief,GCK,"Garden City, KS",2940,2024-03-10 11:13:00+00:00,2024-03-10 11:19:00+00:00
1003,Southwest Chief,GCK,"Garden City, KS",Southwest Chief,LMR,"Lamar, CO",5160,2024-03-10 12:08:00+00:00,2024-03-10 12:10:00+00:00
1003,Southwest Chief,LMR,"Lamar, CO",Southwest Chief,LAJ,"La Junta, CO",4260,2024-03-10 13:36:00+00:00,2024-03-10 13:38:00+00:00
1003,Southwest Chief,LAJ,"La Junta, CO",Southwest Chief,TRI,"Trinidad, CO",4800,2024-03-10 14:49:00+00:00,2024-03-10 15:04:00+00:00
1003,Southwest Chief,TRI,"Trinidad, CO",Southwest Chief,RAT,"Raton, NM",3660,2024-03-10 16:24:00+00:00,2024-03-10 16:24:00+00:00
1003,Southwest Chief,RAT,"Raton, NM",Southwest Chief,LSV,"Las Vegas, NM",6120,2024-03-10 17:25:00+00:00,2024-03-10 17:30:00+00:00
1003,Southwest Chief,LSV,"Las Vegas, NM",Southwest Chief,LMY,"Lamy, NM",6120,2024-03-10 19:12:00+00:00,2024-03-10 19:12:00+00:00
1003,Southwest Chief,LMY,"Lamy, NM",Southwest Chief,ABQ,"Albuquerque, NM",4860,2024-03-10 20:54:00+00:00,2024-03-10 20:58:00+00:00
1003,Southwest Chief,ABQ,"Albuquerque, NM",Southwest Chief,GLP,"Gallup, NM",9420,2024-03-10 22:19:00+00:00,2024-03-10 23:09:00+00:00
1003,Southwest Chief,GLP,"Gallup, NM",Southwest Chief,WLO,"Winslow, AZ",2400,2024-03-11 01:46:00+00:00,2024-03-11 01:46:00+00:00
1003,Southwest Chief,WLO,"Winslow, AZ",Southwest Chief,FLG,"Flagstaff, AZ",3840,2024-03-11 02:26:00+00:00,2024-03-11 02:28:00+00:00
